matchId,bowler,runs_conceded,balls_bowled,wickets,economy
1304051,T Natarajan,41,26,2,9.461538461538462
1304051,TA Boult,20,27,2,4.444444444444445
1304051,Umran Malik,36,27,2,8.0
1304051,Washington Sundar,46,19,0,14.526315789473685
1304051,YS Chahal,22,24,3,5.5
1304052,AD Russell,30,16,0,11.25
1304052,Akash Deep,44,24,3,11.0
1304052,CV Varun,32,25,1,7.68
1304052,DJ Willey,7,12,0,3.5
1304052,HV Patel,11,24,2,2.75
1304052,Mohammed Siraj,25,24,1,6.25
1304052,PWH de Silva,20,24,4,5.0
1304052,SP Narine,12,24,1,3.0
1304052,Shahbaz Ahmed,15,7,0,12.857142857142856
1304052,TG Southee,18,26,3,4.153846153846154
1304052,UT Yadav,16,24,2,4.0
1304052,VR Iyer,10,6,0,10.0
1304053,AJ Tye,39,25,3,9.36
1304053,Avesh Khan,38,24,2,9.5
1304053,D Pretorius,28,27,2,6.222222222222222
1304053,DJ Bravo,32,27,1,7.111111111111111
1304053,DJ Hooda,12,6,0,12.0
1304053,KH Pandya,35,19,0,11.052631578947368
1304053,MM Ali,14,6,0,14.0
1304053,Mukesh Choudhary,36,24,0,9.0
1304053,PVD Chameera,48,25,0,11.52
1304053,RA Jadeja,21,12,0,10.5
1304053,Ravi Bishnoi,24,24,2,6.0
1304053,S Dube,23,8,0,17.25
1304053,TU Deshpande,39,25,1,9.36
1304054,AD Russell,0,2,2,0.0
1304054,Arshdeep Singh,31,19,0,9.789473684210527
1304054,CV Varun,12,26,0,2.7692307692307696
1304054,Harpreet Brar,19,13,0,8.76923076923077
1304054,K Rabada,22,19,1,6.947368421052632
1304054,LS Livingstone,13,3,0,26.0
1304054,OF Smith,38,13,1,17.53846153846154
1304054,RD Chahar,12,25,2,2.88
1304054,SP Narine,20,26,1,4.615384615384616
1304054,Shivam Mavi,37,14,1,15.857142857142856
1304054,TG Southee,35,25,2,8.399999999999999
1304054,UT Yadav,22,25,4,5.279999999999999
1304055,Basil Thampi,26,6,0,26.0
1304055,DR Sams,30,26,0,6.923076923076923
1304055,JJ Bumrah,17,24,4,4.25
1304055,KA Pollard,45,25,1,10.799999999999999
1304055,M Ashwin,29,21,0,8.285714285714286
1304055,M Prasidh Krishna,31,30,2,6.2
1304055,Navdeep Saini,34,20,2,10.2
1304055,R Ashwin,30,24,1,7.5
1304055,R Parag,11,6,0,11.0
1304055,TA Boult,28,25,1,6.72
1304055,TS Mills,35,24,3,8.75
1304055,YS Chahal,25,25,2,6.0
1304056,AR Patel,37,24,0,9.25
1304056,HH Pandya,22,24,1,5.5
1304056,KK Ahmed,34,24,2,8.5
1304056,Kuldeep Yadav,32,24,1,8.0
1304056,LH Ferguson,27,25,4,6.4799999999999995
1304056,Mohammed Shami,30,24,2,7.5
1304056,Mustafizur Rahman,22,25,3,5.279999999999999
1304056,R Tewatia,22,12,0,11.0
1304056,Rashid Khan,25,25,1,6.0
1304056,SN Thakur,39,27,0,8.666666666666666
1304056,V Shankar,13,7,1,11.142857142857142
1304056,VR Aaron,7,6,0,7.0
1304057,Arshdeep Singh,13,12,1,6.5
1304057,CJ Jordan,22,25,3,5.279999999999999
1304057,D Pretorius,26,28,2,5.571428571428571
1304057,DJ Bravo,30,20,1,9.0
1304057,K Rabada,26,20,1,7.8
1304057,LS Livingstone,24,19,2,7.578947368421053
1304057,MM Ali,8,6,0,8.0
1304057,Mukesh Choudhary,49,27,1,10.88888888888889
1304057,OF Smith,14,12,1,7.0
1304057,RA Jadeja,31,27,1,6.888888888888889
1304057,RD Chahar,25,24,3,6.25
1304057,VG Arora,20,25,2,4.8
1304058,AJ Tye,38,25,0,9.12
1304058,Abdul Samad,8,6,0,8.0
1304058,Avesh Khan,23,25,4,5.52
1304058,B Kumar,25,24,0,6.25
1304058,JO Holder,32,26,3,7.384615384615385
1304058,KH Pandya,27,24,2,6.75
1304058,R Shepherd,39,25,3,9.36
1304058,Ravi Bishnoi,27,26,0,6.230769230769231
1304058,T Natarajan,26,24,2,6.5
1304058,Umran Malik,39,18,0,13.0
1304058,Washington Sundar,28,24,2,7.0
1304059,Akash Deep,43,25,0,10.319999999999999
1304059,DJ Willey,29,24,1,7.25
1304059,HV Patel,16,26,1,3.6923076923076925
1304059,M Prasidh Krishna,38,26,0,8.76923076923077
1304059,Mohammed Siraj,41,26,0,9.461538461538462
1304059,Navdeep Saini,35,19,1,11.052631578947368
1304059,PWH de Silva,32,24,1,8.0
1304059,R Ashwin,35,28,0,7.499999999999999
1304059,TA Boult,34,24,2,8.5
1304059,YBK Jaiswal,6,1,0,36.0
1304059,YS Chahal,15,24,3,3.75
1304060,AD Russell,9,6,0,9.0
1304060,Basil Thampi,15,18,0,5.0
1304060,CV Varun,32,24,1,8.0
1304060,DR Sams,49,19,1,15.473684210526317
1304060,JJ Bumrah,26,18,0,8.666666666666666
1304060,M Ashwin,25,18,2,8.333333333333334
1304060,PJ Cummins,48,25,2,11.52
1304060,Rasikh Salam,18,18,0,6.0
1304060,SP Narine,26,24,0,6.5
1304060,TS Mills,38,18,2,12.666666666666666
1304060,Tilak Varma,6,6,0,6.0
1304060,UT Yadav,25,24,1,6.25
1304061,A Nortje,33,16,0,12.375
1304061,AJ Tye,27,19,0,8.526315789473685
1304061,AR Patel,11,12,0,5.5
1304061,Avesh Khan,32,18,0,10.666666666666666
1304061,JO Holder,27,27,0,6.0
1304061,K Gowtham,23,24,1,5.75
1304061,KH Pandya,12,12,0,6.0
1304061,Kuldeep Yadav,31,22,2,8.454545454545455
1304061,Lalit Yadav,21,24,1,5.25
1304061,Mustafizur Rahman,24,26,0,5.538461538461539
1304061,Ravi Bishnoi,22,24,2,5.5
1304061,SN Thakur,29,22,1,7.909090909090909
1304062,Arshdeep Singh,30,25,0,7.199999999999999
1304062,DG Nalkande,36,19,2,11.368421052631579
1304062,HH Pandya,35,25,1,8.399999999999999
1304062,K Rabada,34,25,2,8.16
1304062,LH Ferguson,32,25,2,7.68
1304062,LS Livingstone,12,6,0,12.0
1304062,Mohammed Shami,36,24,1,9.0
1304062,OF Smith,34,19,1,10.736842105263158
1304062,R Tewatia,24,6,0,24.0
1304062,RD Chahar,39,25,1,9.36
1304062,Rashid Khan,22,24,3,5.5
1304062,VG Arora,34,24,0,8.5
1304063,AK Markram,8,6,1,8.0
1304063,B Kumar,32,28,1,6.857142857142857
1304063,CJ Jordan,33,19,0,10.421052631578949
1304063,DJ Bravo,26,19,1,8.210526315789474
1304063,M Jansen,30,24,1,7.5
1304063,M Theekshana,31,24,0,7.75
1304063,MM Ali,10,6,0,10.0
1304063,Mukesh Choudhary,30,24,1,7.5
1304063,RA Jadeja,21,18,0,7.0
1304063,T Natarajan,29,25,2,6.959999999999999
1304063,Umran Malik,29,18,0,9.666666666666666
1304063,Washington Sundar,21,24,2,5.25
1304064,Akash Deep,20,24,2,5.0
1304064,Basil Thampi,28,25,0,6.72
1304064,D Brevis,8,3,1,16.0
1304064,DJ Willey,8,12,0,4.0
1304064,HV Patel,23,24,2,5.75
1304064,JD Unadkat,30,24,2,7.5
1304064,JJ Bumrah,31,24,0,7.75
1304064,KA Pollard,23,19,0,7.2631578947368425
1304064,M Ashwin,25,19,0,7.894736842105264
1304064,Mohammed Siraj,49,26,0,11.307692307692308
1304064,PWH de Silva,28,24,2,7.0
1304064,Shahbaz Ahmed,19,12,0,9.5
1304065,AD Russell,16,12,1,8.0
1304065,AR Patel,32,18,0,10.666666666666666
1304065,CV Varun,42,26,1,9.692307692307693
1304065,KK Ahmed,25,24,3,6.25
1304065,Kuldeep Yadav,33,26,4,7.615384615384616
1304065,Lalit Yadav,8,6,1,8.0
1304065,Mustafizur Rahman,21,24,0,5.25
1304065,PJ Cummins,49,26,0,11.307692307692308
1304065,R Powell,16,7,0,13.714285714285714
1304065,Rasikh Salam,10,6,0,10.0
1304065,SN Thakur,30,16,2,11.25
1304065,SP Narine,21,24,2,5.25
1304065,UT Yadav,47,25,1,11.28
1304065,VR Iyer,14,6,0,14.0
1304066,Avesh Khan,30,25,2,7.199999999999999
1304066,JO Holder,50,24,2,12.5
1304066,K Gowtham,30,24,2,7.5
1304066,KR Sen,35,24,1,8.75
1304066,M Prasidh Krishna,34,25,1,8.16
1304066,PVD Chameera,20,26,0,4.615384615384616
1304066,R Ashwin,20,24,0,5.0
1304066,Ravi Bishnoi,26,27,0,5.777777777777778
1304066,TA Boult,29,25,2,6.959999999999999
1304066,YS Chahal,39,26,4,9.0
1304067,AK Markram,9,6,0,9.0
1304067,B Kumar,25,28,2,5.357142857142857
1304067,DG Nalkande,21,14,0,9.0
1304067,HH Pandya,27,24,1,6.75
1304067,LH Ferguson,44,26,0,10.153846153846155
1304067,M Jansen,25,26,1,5.76923076923077
1304067,Mohammed Shami,32,24,0,8.0
1304067,R Tewatia,10,6,1,10.0
1304067,Rashid Khan,28,24,1,7.0
1304067,T Natarajan,33,25,3,7.919999999999999
1304067,Umran Malik,34,25,1,8.16
1304067,Washington Sundar,14,18,0,4.666666666666667
1304068,Akash Deep,54,28,0,11.571428571428571
1304068,CJ Jordan,20,12,0,10.0
1304068,DJ Bravo,35,31,1,6.774193548387096
1304068,GJ Maxwell,29,18,1,9.666666666666666
1304068,JR Hazlewood,32,25,1,7.68
1304068,M Theekshana,33,24,4,8.25
1304068,MM Ali,19,18,0,6.333333333333333
1304068,Mohammed Siraj,36,25,0,8.639999999999999
1304068,Mukesh Choudhary,38,20,1,11.4
1304068,PWH de Silva,34,19,2,10.736842105263158
1304068,RA Jadeja,39,24,3,9.75
1304068,Shahbaz Ahmed,18,12,0,9.0
1304069,Arshdeep Singh,28,25,1,6.72
1304069,Basil Thampi,45,26,2,10.384615384615385
1304069,JD Unadkat,42,25,1,10.08
1304069,JJ Bumrah,26,26,1,6.0
1304069,K Rabada,29,24,2,7.25
1304069,LS Livingstone,11,6,0,11.0
1304069,M Ashwin,34,24,1,8.5
1304069,OF Smith,28,20,4,8.4
1304069,RD Chahar,44,24,0,11.0
1304069,TS Mills,35,26,0,8.076923076923077
1304069,VG Arora,41,26,2,9.461538461538462
1304070,HH Pandya,16,17,1,5.647058823529411
1304070,JDS Neesham,29,18,0,9.666666666666666
1304070,KR Sen,51,24,1,12.75
1304070,LH Ferguson,23,24,4,5.75
1304070,M Prasidh Krishna,33,26,1,7.615384615384616
1304070,Mohammed Shami,39,24,1,9.75
1304070,R Ashwin,32,25,0,7.68
1304070,R Parag,12,6,1,12.0
1304070,R Tewatia,9,6,0,9.0
1304070,Rashid Khan,24,24,0,6.0
1304070,V Shankar,1,3,0,2.0
1304070,YS Chahal,31,25,1,7.4399999999999995
1304070,Yash Dayal,40,24,3,10.0
1304071,AD Russell,19,13,2,8.76923076923077
1304071,Aman Hakim Khan,13,6,0,13.0
1304071,B Kumar,36,25,1,8.639999999999999
1304071,CV Varun,45,18,0,15.0
1304071,J Suchith,32,18,1,10.666666666666666
1304071,M Jansen,25,25,1,6.0
1304071,PJ Cummins,34,25,1,8.16
1304071,SP Narine,23,24,0,5.75
1304071,Shashank Singh,9,7,0,7.7142857142857135
1304071,T Natarajan,37,24,3,9.25
1304071,UT Yadav,30,25,0,7.199999999999999
1304071,Umran Malik,27,24,2,6.75
1304072,Avesh Khan,29,25,3,6.959999999999999
1304072,FA Allen,46,24,1,11.5
1304072,JD Unadkat,31,25,2,7.4399999999999995
1304072,JJ Bumrah,22,26,0,5.0769230769230775
1304072,JO Holder,32,26,1,7.384615384615385
1304072,KH Pandya,16,12,0,8.0
1304072,M Ashwin,33,24,1,8.25
1304072,MP Stoinis,13,12,1,6.5
1304072,PVD Chameera,43,25,3,10.319999999999999
1304072,Ravi Bishnoi,33,25,1,7.919999999999999
1304072,TS Mills,52,19,0,16.42105263157895
1304072,Tilak Varma,7,6,0,7.0
1304073,AR Patel,27,25,1,6.4799999999999995
1304073,GJ Maxwell,14,12,0,7.0
1304073,HV Patel,39,25,0,9.36
1304073,JR Hazlewood,27,25,3,6.4799999999999995
1304073,KK Ahmed,36,24,1,9.0
1304073,Kuldeep Yadav,43,27,1,9.555555555555555
1304073,Mohammed Siraj,31,24,2,7.75
1304073,Mustafizur Rahman,47,25,0,11.28
1304073,PWH de Silva,40,24,2,10.0
1304073,SN Thakur,26,25,2,6.239999999999999
1304073,Shahbaz Ahmed,17,14,0,7.285714285714286
1304074,Arshdeep Singh,30,26,0,6.923076923076923
1304074,B Kumar,22,24,3,5.5
1304074,J Suchith,27,25,1,6.4799999999999995
1304074,K Rabada,29,24,1,7.25
1304074,LS Livingstone,19,12,0,9.5
1304074,M Jansen,34,25,0,8.16
1304074,OF Smith,8,6,0,8.0
1304074,RD Chahar,23,25,2,5.52
1304074,T Natarajan,33,28,1,7.071428571428571
1304074,Umran Malik,28,24,5,7.0
1304074,VG Arora,35,23,0,9.130434782608695
1304075,AS Joseph,33,25,2,7.919999999999999
1304075,CJ Jordan,57,24,0,14.25
1304075,DJ Bravo,23,24,3,5.75
1304075,LH Ferguson,46,24,1,11.5
1304075,M Theekshana,24,24,2,6.0
1304075,MM Ali,17,12,0,8.5
1304075,Mohammed Shami,18,26,1,4.153846153846154
1304075,Mukesh Choudhary,17,19,1,5.368421052631579
1304075,RA Jadeja,25,18,1,8.333333333333334
1304075,Rashid Khan,29,24,0,7.25
1304075,Yash Dayal,38,26,1,8.76923076923077
1304076,AD Russell,28,13,1,12.923076923076923
1304076,CV Varun,29,13,0,13.384615384615385
1304076,M Prasidh Krishna,38,29,1,7.862068965517242
1304076,OC McCoy,37,26,2,8.538461538461538
1304076,PJ Cummins,48,26,1,11.076923076923078
1304076,R Ashwin,38,24,1,9.5
1304076,SP Narine,19,26,2,4.384615384615385
1304076,Shivam Mavi,34,24,1,8.5
1304076,TA Boult,48,24,1,12.0
1304076,UT Yadav,43,25,0,10.319999999999999
1304076,YS Chahal,36,28,5,7.7142857142857135
1304077,Avesh Khan,32,25,0,7.68
1304077,GJ Maxwell,10,13,1,4.615384615384616
1304077,HV Patel,40,27,2,8.88888888888889
1304077,JO Holder,23,26,3,5.307692307692308
1304077,JR Hazlewood,23,26,4,5.307692307692308
1304077,KH Pandya,29,24,1,7.25
1304077,MP Stoinis,13,7,0,11.142857142857142
1304077,Mohammed Siraj,30,25,1,7.199999999999999
1304077,PVD Chameera,30,19,2,9.473684210526317
1304077,PWH de Silva,20,12,0,10.0
1304077,Ravi Bishnoi,45,26,0,10.384615384615385
1304077,Shahbaz Ahmed,25,24,0,6.25
1304078,AR Patel,10,24,2,2.5
1304078,Arshdeep Singh,14,9,0,9.333333333333334
1304078,K Rabada,34,19,0,10.736842105263158
1304078,KK Ahmed,20,25,2,4.8
1304078,Kuldeep Yadav,24,24,2,6.0
1304078,Lalit Yadav,11,12,2,5.5
1304078,Mustafizur Rahman,28,24,2,7.0
1304078,NT Ellis,13,14,0,5.571428571428571
1304078,RD Chahar,21,15,1,8.4
1304078,SN Thakur,20,12,0,10.0
1304078,VG Arora,31,12,0,15.5
1304079,D Pretorius,17,12,0,8.5
1304079,DJ Bravo,34,26,2,7.846153846153847
1304079,DR Sams,29,25,4,6.959999999999999
1304079,HR Shokeen,22,25,0,5.279999999999999
1304079,JD Unadkat,47,25,2,11.28
1304079,JJ Bumrah,27,26,0,6.230769230769231
1304079,M Theekshana,35,24,1,8.75
1304079,MJ Santner,16,18,1,5.333333333333333
1304079,Mukesh Choudhary,18,19,3,5.684210526315789
1304079,RA Jadeja,30,24,0,7.5
1304079,RP Meredith,23,26,1,5.307692307692308
1304080,AR Patel,21,12,0,10.5
1304080,KK Ahmed,46,25,1,11.04
1304080,Kuldeep Yadav,39,19,0,12.31578947368421
1304080,Lalit Yadav,41,24,0,10.25
1304080,M Prasidh Krishna,22,24,3,5.5
1304080,Mustafizur Rahman,43,24,1,10.75
1304080,OC McCoy,49,21,1,14.0
1304080,R Ashwin,30,25,2,7.199999999999999
1304080,R Parag,20,8,0,15.0
1304080,SN Thakur,27,20,0,8.1
1304080,TA Boult,46,25,1,11.04
1304080,YS Chahal,27,25,1,6.4799999999999995
1304081,AD Russell,5,6,4,5.0
1304081,AS Joseph,29,25,1,6.959999999999999
1304081,CV Varun,24,20,0,7.199999999999999
1304081,LH Ferguson,32,25,1,7.68
1304081,Mohammed Shami,19,25,2,4.56
1304081,Rashid Khan,22,24,2,5.5
1304081,SP Narine,31,24,0,7.75
1304081,Shivam Mavi,33,27,1,7.333333333333333
1304081,TG Southee,22,26,3,5.0769230769230775
1304081,UT Yadav,31,24,1,7.75
1304081,Yash Dayal,39,27,2,8.666666666666666
1304082,B Kumar,8,13,1,3.6923076923076925
1304082,HV Patel,18,12,1,9.0
1304082,J Suchith,10,20,2,3.0
1304082,JR Hazlewood,31,18,0,10.333333333333334
1304082,M Jansen,22,27,3,4.888888888888889
1304082,Mohammed Siraj,14,13,0,6.461538461538462
1304082,PWH de Silva,7,6,0,7.0
1304082,T Natarajan,5,19,3,1.5789473684210527
1304082,Umran Malik,11,26,1,2.5384615384615388
1304083,A Badoni,6,6,1,6.0
1304083,DR Sams,35,28,1,7.499999999999999
1304083,HR Shokeen,11,12,0,5.5
1304083,JD Unadkat,36,24,0,9.0
1304083,JJ Bumrah,31,24,1,7.75
1304083,JO Holder,34,26,1,7.846153846153847
1304083,KA Pollard,8,12,2,4.0
1304083,KH Pandya,18,25,4,4.319999999999999
1304083,Mohsin Khan,21,26,1,4.846153846153847
1304083,PVD Chameera,12,26,0,2.7692307692307696
1304083,RP Meredith,39,25,2,9.36
1304083,Ravi Bishnoi,27,19,1,8.526315789473685
1304084,Arshdeep Singh,22,25,1,5.279999999999999
1304084,D Pretorius,48,26,0,11.076923076923078
1304084,DJ Bravo,38,28,3,8.142857142857142
1304084,K Rabada,23,24,2,5.75
1304084,LS Livingstone,12,6,0,12.0
1304084,M Theekshana,30,26,1,6.923076923076923
1304084,MJ Santner,8,12,0,4.0
1304084,Mukesh Choudhary,33,27,0,7.333333333333333
1304084,R Dhawan,37,26,2,8.538461538461538
1304084,RA Jadeja,16,14,0,6.857142857142857
1304084,RD Chahar,29,19,0,9.157894736842106
1304084,Sandeep Sharma,37,26,1,8.538461538461538
1304085,DJ Mitchell,6,7,0,5.142857142857142
1304085,GJ Maxwell,4,6,0,4.0
1304085,HV Patel,33,24,1,8.25
1304085,JR Hazlewood,19,24,3,4.75
1304085,KR Sen,20,21,4,5.714285714285714
1304085,M Prasidh Krishna,20,27,2,4.444444444444445
1304085,Mohammed Siraj,30,24,2,7.5
1304085,PWH de Silva,22,25,2,5.279999999999999
1304085,R Ashwin,16,25,3,3.84
1304085,Shahbaz Ahmed,33,20,0,9.9
1304085,TA Boult,20,18,0,6.666666666666667
1304085,YS Chahal,22,25,1,5.279999999999999
1304086,AS Joseph,34,25,2,8.16
1304086,B Kumar,33,24,0,8.25
1304086,LH Ferguson,50,26,0,11.53846153846154
1304086,M Jansen,57,26,0,13.153846153846155
1304086,Mohammed Shami,29,26,3,6.6923076923076925
1304086,Rashid Khan,45,24,0,11.25
1304086,T Natarajan,42,25,0,10.08
1304086,Umran Malik,24,25,5,5.76
1304086,Washington Sundar,32,25,0,7.68
1304086,Yash Dayal,23,25,1,5.52
1304087,AD Russell,14,6,1,14.0
1304087,AR Patel,28,24,1,7.0
1304087,C Sakariya,17,18,1,5.666666666666667
1304087,Harshit Rana,23,19,1,7.2631578947368425
1304087,Kuldeep Yadav,14,18,4,4.666666666666667
1304087,Lalit Yadav,31,19,0,9.789473684210527
1304087,Mustafizur Rahman,17,25,3,4.08
1304087,N Rana,14,6,0,14.0
1304087,SN Thakur,30,20,0,9.0
1304087,SP Narine,18,25,1,4.319999999999999
1304087,SS Iyer,7,6,0,7.0
1304087,TG Southee,30,25,0,7.199999999999999
1304087,UT Yadav,24,24,3,6.0
1304087,VR Iyer,14,6,0,14.0
1304088,Arshdeep Singh,23,24,1,5.75
1304088,Avesh Khan,25,19,0,7.894736842105264
1304088,JO Holder,8,6,0,8.0
1304088,K Rabada,37,25,4,8.879999999999999
1304088,KH Pandya,10,25,2,2.4
1304088,LS Livingstone,22,13,0,10.153846153846155
1304088,Mohsin Khan,22,26,3,5.0769230769230775
1304088,PVD Chameera,15,26,2,3.4615384615384617
1304088,R Dhawan,13,12,0,6.5
1304088,RD Chahar,30,24,2,7.5
1304088,Ravi Bishnoi,38,27,1,8.444444444444445
1304088,Sandeep Sharma,16,26,1,3.6923076923076925
1304089,AS Joseph,41,25,1,9.84
1304089,GJ Maxwell,10,6,0,10.0
1304089,HV Patel,34,25,0,8.16
1304089,JR Hazlewood,35,22,0,9.545454545454545
1304089,LH Ferguson,36,24,1,9.0
1304089,Mohammed Shami,38,25,1,9.12
1304089,Mohammed Siraj,33,26,0,7.615384615384616
1304089,PJ Sangwan,19,24,2,4.75
1304089,PWH de Silva,28,24,2,7.0
1304089,Rashid Khan,29,24,1,7.25
1304089,Shahbaz Ahmed,25,19,2,7.894736842105264
1304090,DJ Mitchell,20,6,0,20.0
1304090,DR Sams,26,26,1,6.0
1304090,HR Shokeen,47,18,2,15.666666666666666
1304090,JJ Bumrah,26,25,0,6.239999999999999
1304090,K Kartikeya,19,24,1,4.75
1304090,KA Pollard,8,6,0,8.0
1304090,KR Sen,28,21,1,8.0
1304090,M Prasidh Krishna,28,25,1,6.72
1304090,R Ashwin,21,24,1,5.25
1304090,RP Meredith,20,28,2,4.285714285714286
1304090,TA Boult,20,20,1,6.0
1304090,YS Chahal,33,24,1,8.25
1304091,AR Patel,23,26,0,5.307692307692308
1304091,C Sakariya,41,26,0,9.461538461538462
1304091,JO Holder,44,25,0,10.559999999999999
1304091,K Gowtham,23,12,1,11.5
1304091,KH Pandya,19,6,0,19.0
1304091,Kuldeep Yadav,29,18,0,9.666666666666666
1304091,Lalit Yadav,16,6,0,16.0
1304091,MP Stoinis,13,7,0,11.142857142857142
1304091,Mohsin Khan,15,25,4,3.5999999999999996
1304091,Mustafizur Rahman,35,26,0,8.076923076923077
1304091,PVD Chameera,44,24,1,11.0
1304091,Ravi Bishnoi,28,24,1,7.0
1304091,SN Thakur,34,30,3,6.8
1304092,AK Markram,36,18,0,12.0
1304092,B Kumar,22,24,0,5.5
1304092,D Pretorius,39,25,1,9.36
1304092,M Jansen,38,24,0,9.5
1304092,M Theekshana,26,24,0,6.5
1304092,MJ Santner,36,18,1,12.0
1304092,Mukesh Choudhary,45,25,4,10.799999999999999
1304092,RA Jadeja,15,18,0,5.0
1304092,Shashank Singh,10,6,0,10.0
1304092,Simarjeet Singh,23,13,0,10.615384615384617
1304092,T Natarajan,41,25,2,9.84
1304092,Umran Malik,46,26,0,10.615384615384617
1304093,AS Roy,28,24,1,7.0
1304093,KR Sen,24,22,1,6.545454545454546
1304093,M Prasidh Krishna,32,28,1,6.857142857142857
1304093,R Ashwin,33,24,0,8.25
1304093,SP Narine,19,24,0,4.75
1304093,Shivam Mavi,31,26,1,7.153846153846154
1304093,TA Boult,23,26,1,5.307692307692308
1304093,TG Southee,43,27,2,9.555555555555555
1304093,UT Yadav,22,26,1,5.0769230769230775
1304093,YS Chahal,31,24,0,7.75
1304094,AS Joseph,24,19,0,7.578947368421053
1304094,Arshdeep Singh,34,26,1,7.846153846153847
1304094,K Rabada,30,27,4,6.666666666666667
1304094,LH Ferguson,22,21,1,6.285714285714286
1304094,LS Livingstone,15,15,1,6.0
1304094,Mohammed Shami,43,24,1,10.75
1304094,PJ Sangwan,23,12,0,11.5
1304094,R Dhawan,23,27,1,5.111111111111111
1304094,RD Chahar,11,9,0,7.333333333333333
1304094,Rashid Khan,21,24,0,5.25
1304094,Sandeep Sharma,16,25,1,3.84
1304095,D Pretorius,40,20,2,12.0
1304095,GJ Maxwell,22,24,2,5.5
1304095,HV Patel,35,24,3,8.75
1304095,JR Hazlewood,19,24,1,4.75
1304095,M Theekshana,27,24,3,6.75
1304095,MM Ali,25,27,2,5.555555555555555
1304095,Mohammed Siraj,22,12,0,11.0
1304095,Mukesh Choudhary,29,19,0,9.157894736842106
1304095,PWH de Silva,31,18,1,10.333333333333334
1304095,RA Jadeja,20,24,1,5.0
1304095,Shahbaz Ahmed,27,18,1,9.0
1304095,Simarjeet Singh,20,13,0,9.230769230769232
1304096,A Nortje,32,27,1,7.111111111111111
1304096,AK Markram,11,6,0,11.0
1304096,B Kumar,25,24,1,6.25
1304096,KK Ahmed,30,24,3,7.5
1304096,Kartik Tyagi,35,26,0,8.076923076923077
1304096,Kuldeep Yadav,40,24,1,10.0
1304096,MR Marsh,35,25,1,8.399999999999999
1304096,S Gopal,34,18,1,11.333333333333334
1304096,SA Abbott,44,27,1,9.777777777777779
1304096,SN Thakur,38,26,2,8.76923076923077
1304096,Umran Malik,46,26,0,10.615384615384617
1304097,AS Joseph,41,24,1,10.25
1304097,DR Sams,18,18,1,6.0
1304097,JJ Bumrah,48,24,0,12.0
1304097,K Kartikeya,29,18,0,9.666666666666666
1304097,KA Pollard,13,12,1,6.5
1304097,LH Ferguson,33,25,2,7.919999999999999
1304097,M Ashwin,29,24,2,7.25
1304097,Mohammed Shami,40,26,0,9.230769230769232
1304097,PJ Sangwan,21,20,1,6.3
1304097,R Tewatia,11,6,0,11.0
1304097,RP Meredith,31,25,1,7.4399999999999995
1304097,Rashid Khan,24,24,2,6.0
1304098,Arshdeep Singh,28,25,2,6.72
1304098,K Rabada,49,25,1,11.76
1304098,KR Sen,40,26,0,9.230769230769232
1304098,LS Livingstone,5,7,0,4.285714285714286
1304098,M Prasidh Krishna,45,27,1,10.0
1304098,R Ashwin,31,25,1,7.4399999999999995
1304098,R Dhawan,25,18,1,8.333333333333334
1304098,RD Chahar,36,24,0,9.0
1304098,Sandeep Sharma,40,25,0,9.6
1304098,TA Boult,35,25,0,8.399999999999999
1304098,YS Chahal,24,28,3,5.142857142857142
1304099,AD Russell,21,19,2,6.631578947368421
1304099,AS Roy,27,18,0,9.0
1304099,Avesh Khan,17,20,3,5.1
1304099,Harshit Rana,27,12,0,13.5
1304099,JO Holder,31,15,4,12.4
1304099,Mohsin Khan,6,18,1,2.0
1304099,PVD Chameera,14,18,1,4.666666666666667
1304099,Ravi Bishnoi,30,18,1,10.0
1304099,SP Narine,20,24,1,5.0
1304099,Shivam Mavi,49,25,1,11.76
1304099,TG Southee,28,24,3,7.0
1304100,Abhishek Sharma,13,12,0,6.5
1304100,B Kumar,34,24,0,8.5
1304100,Fazalhaq Farooqi,47,24,0,11.75
1304100,GJ Maxwell,13,12,2,6.5
1304100,HV Patel,19,21,1,5.428571428571429
1304100,J Suchith,27,26,2,6.230769230769231
1304100,JR Hazlewood,17,24,2,4.25
1304100,Kartik Tyagi,38,28,1,8.142857142857142
1304100,MK Lomror,7,6,0,7.0
1304100,Mohammed Siraj,26,19,0,8.210526315789474
1304100,PWH de Silva,18,24,5,4.5
1304100,Shahbaz Ahmed,18,14,0,7.7142857142857135
1304100,Umran Malik,25,12,0,12.5
1304101,A Nortje,41,25,3,9.84
1304101,AR Patel,23,18,0,7.666666666666667
1304101,DJ Bravo,23,17,2,8.117647058823529
1304101,KK Ahmed,25,27,2,5.555555555555555
1304101,Kuldeep Yadav,41,20,0,12.299999999999999
1304101,M Theekshana,29,24,1,7.25
1304101,MM Ali,13,24,3,3.25
1304101,MR Marsh,31,21,1,8.857142857142858
1304101,Mukesh Choudhary,22,18,2,7.333333333333333
1304101,SN Thakur,35,20,0,10.5
1304101,Simarjeet Singh,26,25,2,6.239999999999999
1304102,AD Russell,22,15,4,8.8
1304102,CV Varun,22,18,1,7.333333333333333
1304102,DR Sams,23,27,1,5.111111111111111
1304102,JJ Bumrah,10,24,5,2.5
1304102,K Kartikeya,32,18,2,10.666666666666666
1304102,KA Pollard,25,13,0,11.53846153846154
1304102,M Ashwin,34,25,1,8.16
